b6ef99ee554346a0870245c92112aad3838c8edd	2801	doc: remove unused man page template
3ad0e83471588d8802d5747d0cc9accec76f7ccf	2767	ignore/walk: correct build_parallel() documentation
e9abbc1a02de29dbe60e1b625d540c58759b23a6	2748	cargo: nuke 'simd-accel' from orbit
4a30819302810a8772bd205970d41fe9b4e97333	2736	cli: tweak how "is one file" predicate works
c8e4a84519ede79b330f9a9e2b072110d5bd0c8c	2694	cli: prefix all non-fatal error messages with 'rg: '
b9c774937fc285e6668be9823c4bf231a61fc4a8	2690	ignore: fix reference cycle for compiled matchers
daa157b5f99c064eac7cd4593e4ec07bb8fd9bef	2664	core: actually implement --sortr=path
805fa32d184f9b163e7355dd335abc96440f0d2b	2658	searcher: work around NUL line terminator bug
2d518dd1f96147690c1eadf58023cec3eb0e108a	2654	release: tweak how sha256sum is invoked
8575d261790fe393d1768d12b3336cbb4cf0a9fc	2655,2659	complete/fish: Fix syntax for negated options
2e81a7adfeeb9a213786b8331b244f97e7b66657	2662	doc: fix typo that was preventing interpolation
2d31af38a2b764c446b2f949cb308a7310b251c0	2653	cargo: include pkg/windows in crate package
30d06b3b4c39500fc99ffdc27aa6c476eaf18f3d	1376	changelog: note that --no-ignore --ignore-vcs works as expected
6a055d922cb0899efe48d76defad3ff56ab7395d	1622	doc: clarify errors for -z/--search-zip
e0075232291bd4043202844719e755f5980a4cc8	1635	doc: note the precedence of -t/--type
88353c80da5cb9b08112fb5faa512ac511cefd52	1709	doc: be more explicit about ripgrep's behavior when printing to a tty
cd3bcce42d1443a342cd113f904a3767ce835441	1737	changelog: mention M2 binaries for releases
1ea3552f2d85f2a0b369042af7269645971bd2fc	1746	changelog: mention perf improvement for inner literals
9ed7565fcb47d02e76398d41f24ba0817f6b9c2f	1838	cli: error when searching for NUL
7bb9f35d2d0b02952e20c082b17be856788e5f44	2046	doc: clarify that --pre can accept any kind of path
b138d5740a0e723a84014ce41614a30c44866baa	2122	log: add message about number of threads used
3f0c8c29004c9e18cc6330d35b81aa6bf0982ffc	2201	doc: improve -r/--replace docs
0e6e9417f1b16bde7ad4db009611f3923f1412e5	2246	log: add message when a binary file is skipped
fded2a5fe1273ccef1d0ee36e00e052fca247d44	2298	doc: add cargo-binstall instructions
e14eeb288fa4bce14fb0075a6a57da10c0446ffc	2337	doc: mention that --stats is always implied by --json
1cbcefddc9cfe1a9acbcc71adef7d9c0591fcb1d	2505	doc: add more warnings about --vimgrep
4fec9ffca82fb02824d889876c802b1ec54bf403	2401	doc: make the opening line a bit more descriptive
00225a035baa62fbbbcb8373d0ad5e45472f56bc	2418	doc: improve --sort=path
286de9564e511f01f13756c207e9b26ec781591d	2645	cli: rejigger --version to include PCRE2 info
038524a580072e9346ee9f782679618e380f4f2e	2458	printer: trim before applying max column windowing
8f9557d183d91aca8f72ce8c8401bcfb221e76c6	2425	changelog: mention shell completion generation feature
58e7d2ea6375860fa09a043d6a1ba20518dfb462	2479	doc: add docs about .ignore/.rgignore in parent directories
b7df9f8caa842b4904aa086b52485e63758621e6	2519	changelog: mention --field-match-separator bug fix
ebb986e767655f8c9c05a7a7e99b09236a6e8be5	2524	logging: show heuristic information and decision
6d7550d58e88583deeb142b56e0dbe52f5102cbf	2642	ignore: Avoid contention on num_pending
af55fc2b38cc5d31e24f3392ec2d03ab5f6428c4	2643,2644	cli: make -d a short flag for --max-depth
3d2f49f6fe70a61fa501c3ed95d208ef10d3b94d	2381,2637	changelog: --pretty now behaves more sensibly
50b247243800d3ad683fb0a0839ed0364d0a6f55	2636	ci: strip release binaries on macOS
082245dadb3854238e62b91aa95a46018cf16ef1	884,1648,1701,1814,1966	cli: replace clap with lexopt and supporting code
824778c009165d5b56f97aad1b824a2bca039c08	2635	globset: add GlobSet::builder
922bad2b92a564ac442368e9e2522f11d61f593f	2392,2629	ignore: improve 'excludesFile' parsing
53679e4c43e472b2f51d9568455caa10ad399fc4	2624	ignore: simplify the work-stealing strategy
dd810779d40911f8481175c06e4ff6d3165201c7	2623	changelog: add another note about -w/--word-regexp bugs
5011f6e9f1da44ffd923d612e75e70411d63a0ea	1760	changelog: add perf bug fix for \b
a2799ccb41078c75a0a0420299a80ca4b1361632	1275	changelog: add bug fix for \b
c3e85f2b44a05da44cea164adf14c3c39d769132	2612	printer: fix a few issues in the hyperlink docs
f608d4d9b3ab210b7e6964ca7d1d7dc9c077329e	665,2483	hyperlink: rejigger how hyperlinks work
d938e955af7a39ac0245b1ce84924f7f4a2141ac	1823,2591	ignore: use work-stealing stack instead of Arc<Mutex<Vec<_>>>
cad1f5fae2e4b48d8942add9dc4c950a170b5d2e	1757,2295	ignore: fix filtering when searching subdirectories
341a19e0d05bc6f0cabeb2dc756b37cfc047f8f0	2574	regex: fix fast path for -w/--word-regexp flag (#2576)
8d464e5c78510502cd1cf1d205c82df5de183825	1924,2168	ci/release: add sha256 sums to release artifacts
6abb962f0d655a186972462d88d2de4e5caf4a33	2243,2361	cli: fix non-path sorting behavior
6d95c130d5fb56a8641092a4808f33640bfa935c	1790,1930	cli: add --stop-on-nonmatch flag
4782ebd5e0773465ba2c32a328250253c2b55779	1941,1968	core: lock stdout before printing an error message to stderr
4993d29a16b26b016b498765cc5636e73b479367	2060,2061	globset: add 'escape' routine
23adbd6795d4b0a7fbbb606d58fa82e3df0dabc2	1946	cli: force binary existance check
9df8ab42b1ebdb11562b6413e25e63f6d410a4a5	1940	cargo: reduce the size of the .crate file published to crates.io
cb7501ff111d32f636138cfc8975289fc5001f50	2039	doc: clarify the comment on `Worker.work_done`
3b66f37a31d4fcc2aedc0737692c820d26452be4	2108,2123	doc: improve -r/--replace flag syntax docs
3eccb7c363d23d3b5e936721ed3e4358fe0acc7c	2103	readme: add 'yum-utils' to RHEL/Centos instructions
f30a30867e2ad79ca7b556e5c0dbbe8c58a89267	1857,1895	ignore/types: name aliases for file types
7313dca47286f5c71bf720172656cf2c14d8f756	2009	ignore/types: add 'typescript' alias for 'ts'
99bf2b01dc261bccc6912ad733fc5f353ac411d5	2013	ignore/types: add Ada filetypes, including gprbuild and alire
ee1360cc07beacbd89cc75affc855e74d76831df	2117	ignore/types: add raku extensions to ignore types
db6bb21a629d5b1ec1bfe89c693b280497c9eedc	364,2049	windows: attempt to enable long path support for MSVC targets
da7c81fb960a2f5d0e3e3abd4bb86d7bb223ea57	2142	ignore/types: add MDX format to Markdown types
a4e3d56de1fcf8c5d8e7c304585733c6f9853886	2148	ignore/types: add DITA (Darwin Information Typing Architecture)
7c83b90f95663d4215b4709f00fd0975277f0755	2153	doc: fix typo
97b5b7769c717078515eb2f461a9ed2b3befaf6c	2195	doc: fix some typos
2708f9e81d790b42783fbe6ee4f2dd6b5d091eb7	2195	complete: add extra-verbose support to _rg_types
f3241fd657c83284f0ec17854e41cab9fe3ce446	2198,2202	cli: '--no-ignore-dot' should also '.rgignore'
792451e3315e86fc66b1fd4eaeddf8433b6b32ac	2302	ignore/types: added V type
b92550b67baf99d08b291101af5ba19667f81f34	2330	readme: add install command for ALT Linux
383d3b336b02263a06f0488898c98aff85a083cb	2356	doc: add '--hidden' to example configuration
fc7e634395f144491e6d2dc08cb5059adbb4b1fc	2358	ci/release: Use GITHUB_REF_NAME instead of GITHUB_REF
c9584b035b19244e370a50fd872a3ae2039e2931	2360	ci/release: use GitHub CLI
f34fd5c4b68480f5969b94709f54d493e79b3257	2369	globset: introduce option to keep empty alternates
