38a3a2ca694b65514e2fb139da2299c69ea059e1	92	Fix hashes in homebrew formula
f6d4d333d5c06f66643622206f384a3410c14c61	89	Tighten up state machine parser. Fixes #89
ff02c53af3aae065f13243e908e7b6245c49dd95	54	Fix ansi-light, ansi-dark, and base16 themes
0b4452165889406245afedc76434e68d03a881c9	71	Change --plus-emph-color default for dark mode
716c37f219f78b8021284773fece528a1e8cd918	58	Merge pull request #67 from ronjouch/patch-1
01868010f265c0e0fa72dd9d0f9599f096e9060a	58	README: Document env. var to fix mouse scrolling (fix #58)
27fa1626ae4ceb2de4432a0fba546d964bc051de	66	Fix Homebrew formula hashes
bee498e7fb65ea1b3815efa745d745df6512ed5c	26	Use package name git-delta for debian package
1a88adf8e42f3033bf04ecfadd0807296b3748ce	60	Handle submodule line
2ec95785d0c11fb852ce196b052410f9df003531	2	Honor BAT_THEME environment variable and refactor.
50a277385a3f20fdd3baac1b4263ceea6bca5882	42	Ignore environment variables if they are empty
20a9f78a825c3fe786302ab412a6af7651c6bd68	41	Make one more character available for less
2d52dded116c6e6e776800108b01914c1f60e40e	38	Handle broken pipe in --compare-themes
3af7f5a08b5e1eb321ed0f5d148ee06d78321a64	34	Apply background colors to unrecognized file types
8c3733a699ee63b77c0d8ef2460b4a3b652c0bf2	27	Replace all tabs in line with spaces
788fd3453bcaacdf9150be53524283c59ef99be9	23	Update Homebrew instructions
d6cb09eafe622598479cfa0b2ece63b8a91f5026	10	Fix width calculation and terminating newline when writing underline
8e4ade1bf1ed4a6b0b453af8e2ff6c7168df0b59	18	Don't compute negative line lengths
19276b5b4ec380e1e00d784595efaeaf6ce5f40d	16	Replace tabs with spaces
a6d16c315f14243f23c8a59f37ad26088fb71fb4	14	Support --theme=none
e4197550687f14435be3b73afb8507d3b2609dee	3	Support --width=max. Fixes #3
a6be51a79ce335978b287bee78453ba30ee8f38f	6	Make list_themes work. Fixes #6
6a34f9146d4efaae547e9c316c6016c8bbcf1833	4	Use syntax and theme data built by bat. Fixes #4, #5
